table,column,data_type,nullable,description
legacy_entity_039,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_040,id_040,VARCHAR(20),NO,Primary key
legacy_entity_040,name,VARCHAR(200),NO,Display name
legacy_entity_040,code,VARCHAR(50),YES,Business code
legacy_entity_040,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_040,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_040,quantity,INTEGER,YES,Numeric quantity
legacy_entity_040,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_040,start_date,DATE,YES,Start date
legacy_entity_040,end_date,DATE,YES,End date
legacy_entity_040,created_by,VARCHAR(50),YES,Audit
legacy_entity_040,created_ts,TIMESTAMP,NO,Audit
legacy_entity_040,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_041,id_041,VARCHAR(20),NO,Primary key
legacy_entity_041,name,VARCHAR(200),NO,Display name
legacy_entity_041,code,VARCHAR(50),YES,Business code
legacy_entity_041,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_041,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_041,quantity,INTEGER,YES,Numeric quantity
legacy_entity_041,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_041,start_date,DATE,YES,Start date
legacy_entity_041,end_date,DATE,YES,End date
legacy_entity_041,created_by,VARCHAR(50),YES,Audit
legacy_entity_041,created_ts,TIMESTAMP,NO,Audit
legacy_entity_041,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_042,id_042,VARCHAR(20),NO,Primary key
legacy_entity_042,name,VARCHAR(200),NO,Display name
legacy_entity_042,code,VARCHAR(50),YES,Business code
legacy_entity_042,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_042,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_042,quantity,INTEGER,YES,Numeric quantity
legacy_entity_042,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_042,start_date,DATE,YES,Start date
legacy_entity_042,end_date,DATE,YES,End date
legacy_entity_042,created_by,VARCHAR(50),YES,Audit
legacy_entity_042,created_ts,TIMESTAMP,NO,Audit
legacy_entity_042,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_043,id_043,VARCHAR(20),NO,Primary key
legacy_entity_043,name,VARCHAR(200),NO,Display name
legacy_entity_043,code,VARCHAR(50),YES,Business code
legacy_entity_043,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_043,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_043,quantity,INTEGER,YES,Numeric quantity
legacy_entity_043,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_043,start_date,DATE,YES,Start date
legacy_entity_043,end_date,DATE,YES,End date
legacy_entity_043,created_by,VARCHAR(50),YES,Audit
legacy_entity_043,created_ts,TIMESTAMP,NO,Audit
legacy_entity_043,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_044,id_044,VARCHAR(20),NO,Primary key
legacy_entity_044,name,VARCHAR(200),NO,Display name
legacy_entity_044,code,VARCHAR(50),YES,Business code
legacy_entity_044,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_044,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_044,quantity,INTEGER,YES,Numeric quantity
legacy_entity_044,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_044,start_date,DATE,YES,Start date
legacy_entity_044,end_date,DATE,YES,End date
legacy_entity_044,created_by,VARCHAR(50),YES,Audit
legacy_entity_044,created_ts,TIMESTAMP,NO,Audit
legacy_entity_044,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_045,id_045,VARCHAR(20),NO,Primary key
legacy_entity_045,name,VARCHAR(200),NO,Display name
legacy_entity_045,code,VARCHAR(50),YES,Business code
legacy_entity_045,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_045,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_045,quantity,INTEGER,YES,Numeric quantity
legacy_entity_045,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_045,start_date,DATE,YES,Start date
legacy_entity_045,end_date,DATE,YES,End date
legacy_entity_045,created_by,VARCHAR(50),YES,Audit
legacy_entity_045,created_ts,TIMESTAMP,NO,Audit
legacy_entity_045,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_046,id_046,VARCHAR(20),NO,Primary key
legacy_entity_046,name,VARCHAR(200),NO,Display name
legacy_entity_046,code,VARCHAR(50),YES,Business code
legacy_entity_046,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_046,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_046,quantity,INTEGER,YES,Numeric quantity
legacy_entity_046,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_046,start_date,DATE,YES,Start date
legacy_entity_046,end_date,DATE,YES,End date
legacy_entity_046,created_by,VARCHAR(50),YES,Audit
legacy_entity_046,created_ts,TIMESTAMP,NO,Audit
legacy_entity_046,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_047,id_047,VARCHAR(20),NO,Primary key
legacy_entity_047,name,VARCHAR(200),NO,Display name
legacy_entity_047,code,VARCHAR(50),YES,Business code
legacy_entity_047,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_047,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_047,quantity,INTEGER,YES,Numeric quantity
legacy_entity_047,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_047,start_date,DATE,YES,Start date
legacy_entity_047,end_date,DATE,YES,End date
legacy_entity_047,created_by,VARCHAR(50),YES,Audit
legacy_entity_047,created_ts,TIMESTAMP,NO,Audit
legacy_entity_047,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_048,id_048,VARCHAR(20),NO,Primary key
legacy_entity_048,name,VARCHAR(200),NO,Display name
legacy_entity_048,code,VARCHAR(50),YES,Business code
legacy_entity_048,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_048,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_048,quantity,INTEGER,YES,Numeric quantity
legacy_entity_048,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_048,start_date,DATE,YES,Start date
legacy_entity_048,end_date,DATE,YES,End date
legacy_entity_048,created_by,VARCHAR(50),YES,Audit
legacy_entity_048,created_ts,TIMESTAMP,NO,Audit
legacy_entity_048,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_049,id_049,VARCHAR(20),NO,Primary key
legacy_entity_049,name,VARCHAR(200),NO,Display name
legacy_entity_049,code,VARCHAR(50),YES,Business code
legacy_entity_049,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_049,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_049,quantity,INTEGER,YES,Numeric quantity
legacy_entity_049,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_049,start_date,DATE,YES,Start date
legacy_entity_049,end_date,DATE,YES,End date
legacy_entity_049,created_by,VARCHAR(50),YES,Audit
legacy_entity_049,created_ts,TIMESTAMP,NO,Audit
legacy_entity_049,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_050,id_050,VARCHAR(20),NO,Primary key
legacy_entity_050,name,VARCHAR(200),NO,Display name
legacy_entity_050,code,VARCHAR(50),YES,Business code
legacy_entity_050,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_050,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_050,quantity,INTEGER,YES,Numeric quantity
legacy_entity_050,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_050,start_date,DATE,YES,Start date
legacy_entity_050,end_date,DATE,YES,End date
legacy_entity_050,created_by,VARCHAR(50),YES,Audit
legacy_entity_050,created_ts,TIMESTAMP,NO,Audit
legacy_entity_050,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_051,id_051,VARCHAR(20),NO,Primary key
legacy_entity_051,name,VARCHAR(200),NO,Display name
legacy_entity_051,code,VARCHAR(50),YES,Business code
legacy_entity_051,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_051,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_051,quantity,INTEGER,YES,Numeric quantity
legacy_entity_051,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_051,start_date,DATE,YES,Start date
legacy_entity_051,end_date,DATE,YES,End date
legacy_entity_051,created_by,VARCHAR(50),YES,Audit
legacy_entity_051,created_ts,TIMESTAMP,NO,Audit
legacy_entity_051,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_052,id_052,VARCHAR(20),NO,Primary key
legacy_entity_052,name,VARCHAR(200),NO,Display name
legacy_entity_052,code,VARCHAR(50),YES,Business code
legacy_entity_052,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_052,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_052,quantity,INTEGER,YES,Numeric quantity
legacy_entity_052,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_052,start_date,DATE,YES,Start date
legacy_entity_052,end_date,DATE,YES,End date
legacy_entity_052,created_by,VARCHAR(50),YES,Audit
legacy_entity_052,created_ts,TIMESTAMP,NO,Audit
legacy_entity_052,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_053,id_053,VARCHAR(20),NO,Primary key
legacy_entity_053,name,VARCHAR(200),NO,Display name
legacy_entity_053,code,VARCHAR(50),YES,Business code
legacy_entity_053,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_053,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_053,quantity,INTEGER,YES,Numeric quantity
legacy_entity_053,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_053,start_date,DATE,YES,Start date
legacy_entity_053,end_date,DATE,YES,End date
legacy_entity_053,created_by,VARCHAR(50),YES,Audit
legacy_entity_053,created_ts,TIMESTAMP,NO,Audit
legacy_entity_053,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_054,id_054,VARCHAR(20),NO,Primary key
legacy_entity_054,name,VARCHAR(200),NO,Display name
legacy_entity_054,code,VARCHAR(50),YES,Business code
legacy_entity_054,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_054,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_054,quantity,INTEGER,YES,Numeric quantity
legacy_entity_054,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_054,start_date,DATE,YES,Start date
legacy_entity_054,end_date,DATE,YES,End date
legacy_entity_054,created_by,VARCHAR(50),YES,Audit
legacy_entity_054,created_ts,TIMESTAMP,NO,Audit
legacy_entity_054,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_055,id_055,VARCHAR(20),NO,Primary key
legacy_entity_055,name,VARCHAR(200),NO,Display name
legacy_entity_055,code,VARCHAR(50),YES,Business code
legacy_entity_055,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_055,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_055,quantity,INTEGER,YES,Numeric quantity
legacy_entity_055,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_055,start_date,DATE,YES,Start date
legacy_entity_055,end_date,DATE,YES,End date
legacy_entity_055,created_by,VARCHAR(50),YES,Audit
legacy_entity_055,created_ts,TIMESTAMP,NO,Audit
legacy_entity_055,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_056,id_056,VARCHAR(20),NO,Primary key
legacy_entity_056,name,VARCHAR(200),NO,Display name
legacy_entity_056,code,VARCHAR(50),YES,Business code
legacy_entity_056,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_056,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_056,quantity,INTEGER,YES,Numeric quantity
legacy_entity_056,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_056,start_date,DATE,YES,Start date
legacy_entity_056,end_date,DATE,YES,End date
legacy_entity_056,created_by,VARCHAR(50),YES,Audit
legacy_entity_056,created_ts,TIMESTAMP,NO,Audit
legacy_entity_056,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_057,id_057,VARCHAR(20),NO,Primary key
legacy_entity_057,name,VARCHAR(200),NO,Display name
legacy_entity_057,code,VARCHAR(50),YES,Business code
legacy_entity_057,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_057,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_057,quantity,INTEGER,YES,Numeric quantity
legacy_entity_057,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_057,start_date,DATE,YES,Start date
legacy_entity_057,end_date,DATE,YES,End date
legacy_entity_057,created_by,VARCHAR(50),YES,Audit
legacy_entity_057,created_ts,TIMESTAMP,NO,Audit
legacy_entity_057,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_058,id_058,VARCHAR(20),NO,Primary key
legacy_entity_058,name,VARCHAR(200),NO,Display name
legacy_entity_058,code,VARCHAR(50),YES,Business code
legacy_entity_058,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_058,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_058,quantity,INTEGER,YES,Numeric quantity
legacy_entity_058,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_058,start_date,DATE,YES,Start date
legacy_entity_058,end_date,DATE,YES,End date
legacy_entity_058,created_by,VARCHAR(50),YES,Audit
legacy_entity_058,created_ts,TIMESTAMP,NO,Audit
legacy_entity_058,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_059,id_059,VARCHAR(20),NO,Primary key
legacy_entity_059,name,VARCHAR(200),NO,Display name
legacy_entity_059,code,VARCHAR(50),YES,Business code
legacy_entity_059,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_059,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_059,quantity,INTEGER,YES,Numeric quantity
legacy_entity_059,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_059,start_date,DATE,YES,Start date
legacy_entity_059,end_date,DATE,YES,End date
legacy_entity_059,created_by,VARCHAR(50),YES,Audit
legacy_entity_059,created_ts,TIMESTAMP,NO,Audit
legacy_entity_059,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_060,id_060,VARCHAR(20),NO,Primary key
legacy_entity_060,name,VARCHAR(200),NO,Display name
legacy_entity_060,code,VARCHAR(50),YES,Business code
legacy_entity_060,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_060,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_060,quantity,INTEGER,YES,Numeric quantity
legacy_entity_060,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_060,start_date,DATE,YES,Start date
legacy_entity_060,end_date,DATE,YES,End date
legacy_entity_060,created_by,VARCHAR(50),YES,Audit
legacy_entity_060,created_ts,TIMESTAMP,NO,Audit
legacy_entity_060,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_061,id_061,VARCHAR(20),NO,Primary key
legacy_entity_061,name,VARCHAR(200),NO,Display name
legacy_entity_061,code,VARCHAR(50),YES,Business code
legacy_entity_061,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_061,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_061,quantity,INTEGER,YES,Numeric quantity
legacy_entity_061,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_061,start_date,DATE,YES,Start date
legacy_entity_061,end_date,DATE,YES,End date
legacy_entity_061,created_by,VARCHAR(50),YES,Audit
legacy_entity_061,created_ts,TIMESTAMP,NO,Audit
legacy_entity_061,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_062,id_062,VARCHAR(20),NO,Primary key
legacy_entity_062,name,VARCHAR(200),NO,Display name
legacy_entity_062,code,VARCHAR(50),YES,Business code
legacy_entity_062,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_062,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_062,quantity,INTEGER,YES,Numeric quantity
legacy_entity_062,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_062,start_date,DATE,YES,Start date
legacy_entity_062,end_date,DATE,YES,End date
legacy_entity_062,created_by,VARCHAR(50),YES,Audit
legacy_entity_062,created_ts,TIMESTAMP,NO,Audit
legacy_entity_062,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_063,id_063,VARCHAR(20),NO,Primary key
legacy_entity_063,name,VARCHAR(200),NO,Display name
legacy_entity_063,code,VARCHAR(50),YES,Business code
legacy_entity_063,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_063,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_063,quantity,INTEGER,YES,Numeric quantity
legacy_entity_063,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_063,start_date,DATE,YES,Start date
legacy_entity_063,end_date,DATE,YES,End date
legacy_entity_063,created_by,VARCHAR(50),YES,Audit
legacy_entity_063,created_ts,TIMESTAMP,NO,Audit
legacy_entity_063,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_064,id_064,VARCHAR(20),NO,Primary key
legacy_entity_064,name,VARCHAR(200),NO,Display name
legacy_entity_064,code,VARCHAR(50),YES,Business code
legacy_entity_064,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_064,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_064,quantity,INTEGER,YES,Numeric quantity
legacy_entity_064,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_064,start_date,DATE,YES,Start date
legacy_entity_064,end_date,DATE,YES,End date
legacy_entity_064,created_by,VARCHAR(50),YES,Audit
legacy_entity_064,created_ts,TIMESTAMP,NO,Audit
legacy_entity_064,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_065,id_065,VARCHAR(20),NO,Primary key
legacy_entity_065,name,VARCHAR(200),NO,Display name
legacy_entity_065,code,VARCHAR(50),YES,Business code
legacy_entity_065,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_065,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_065,quantity,INTEGER,YES,Numeric quantity
legacy_entity_065,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_065,start_date,DATE,YES,Start date
legacy_entity_065,end_date,DATE,YES,End date
legacy_entity_065,created_by,VARCHAR(50),YES,Audit
legacy_entity_065,created_ts,TIMESTAMP,NO,Audit
legacy_entity_065,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_066,id_066,VARCHAR(20),NO,Primary key
legacy_entity_066,name,VARCHAR(200),NO,Display name
legacy_entity_066,code,VARCHAR(50),YES,Business code
legacy_entity_066,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_066,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_066,quantity,INTEGER,YES,Numeric quantity
legacy_entity_066,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_066,start_date,DATE,YES,Start date
legacy_entity_066,end_date,DATE,YES,End date
legacy_entity_066,created_by,VARCHAR(50),YES,Audit
legacy_entity_066,created_ts,TIMESTAMP,NO,Audit
legacy_entity_066,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_067,id_067,VARCHAR(20),NO,Primary key
legacy_entity_067,name,VARCHAR(200),NO,Display name
legacy_entity_067,code,VARCHAR(50),YES,Business code
legacy_entity_067,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_067,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_067,quantity,INTEGER,YES,Numeric quantity
legacy_entity_067,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_067,start_date,DATE,YES,Start date
legacy_entity_067,end_date,DATE,YES,End date
legacy_entity_067,created_by,VARCHAR(50),YES,Audit
legacy_entity_067,created_ts,TIMESTAMP,NO,Audit
legacy_entity_067,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_068,id_068,VARCHAR(20),NO,Primary key
legacy_entity_068,name,VARCHAR(200),NO,Display name
legacy_entity_068,code,VARCHAR(50),YES,Business code
legacy_entity_068,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_068,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_068,quantity,INTEGER,YES,Numeric quantity
legacy_entity_068,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_068,start_date,DATE,YES,Start date
legacy_entity_068,end_date,DATE,YES,End date
legacy_entity_068,created_by,VARCHAR(50),YES,Audit
legacy_entity_068,created_ts,TIMESTAMP,NO,Audit
legacy_entity_068,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_069,id_069,VARCHAR(20),NO,Primary key
legacy_entity_069,name,VARCHAR(200),NO,Display name
legacy_entity_069,code,VARCHAR(50),YES,Business code
legacy_entity_069,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_069,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_069,quantity,INTEGER,YES,Numeric quantity
legacy_entity_069,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_069,start_date,DATE,YES,Start date
legacy_entity_069,end_date,DATE,YES,End date
legacy_entity_069,created_by,VARCHAR(50),YES,Audit
legacy_entity_069,created_ts,TIMESTAMP,NO,Audit
legacy_entity_069,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_070,id_070,VARCHAR(20),NO,Primary key
legacy_entity_070,name,VARCHAR(200),NO,Display name
legacy_entity_070,code,VARCHAR(50),YES,Business code
legacy_entity_070,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_070,amount,DECIMAL(14,2),YES,Monetary amount
legacy_entity_070,quantity,INTEGER,YES,Numeric quantity
legacy_entity_070,ref_id,VARCHAR(20),YES,Reference to parent
legacy_entity_070,start_date,DATE,YES,Start date
legacy_entity_070,end_date,DATE,YES,End date
legacy_entity_070,created_by,VARCHAR(50),YES,Audit
legacy_entity_070,created_ts,TIMESTAMP,NO,Audit
legacy_entity_070,updated_ts,TIMESTAMP,YES,Audit
legacy_entity_071,id_071,VARCHAR(20),NO,Primary key
legacy_entity_071,name,VARCHAR(200),NO,Display name
legacy_entity_071,code,VARCHAR(50),YES,Business code
legacy_entity_071,status,VARCHAR(20),NO,ACTIVE,INACTIVE,PENDING
legacy_entity_071,amount,DECIMAL(14,2),YES,Monetary amount
