table,column,data_type,nullable,description
target_entity_038,quantity,INTEGER,YES,Quantity
target_entity_038,parent_id,UUID,YES,Parent reference
target_entity_038,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_038,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_038,metadata,JSONB,YES,Additional metadata
target_entity_038,created_at,TIMESTAMPTZ,NO,Audit
target_entity_038,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_039,id,UUID,NO,Primary key
target_entity_039,name,VARCHAR(255),NO,Display name
target_entity_039,external_id,VARCHAR(100),YES,External system id
target_entity_039,status,VARCHAR(20),NO,Entity status
target_entity_039,amount_cents,BIGINT,YES,Amount in cents
target_entity_039,quantity,INTEGER,YES,Quantity
target_entity_039,parent_id,UUID,YES,Parent reference
target_entity_039,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_039,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_039,metadata,JSONB,YES,Additional metadata
target_entity_039,created_at,TIMESTAMPTZ,NO,Audit
target_entity_039,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_040,id,UUID,NO,Primary key
target_entity_040,name,VARCHAR(255),NO,Display name
target_entity_040,external_id,VARCHAR(100),YES,External system id
target_entity_040,status,VARCHAR(20),NO,Entity status
target_entity_040,amount_cents,BIGINT,YES,Amount in cents
target_entity_040,quantity,INTEGER,YES,Quantity
target_entity_040,parent_id,UUID,YES,Parent reference
target_entity_040,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_040,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_040,metadata,JSONB,YES,Additional metadata
target_entity_040,created_at,TIMESTAMPTZ,NO,Audit
target_entity_040,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_041,id,UUID,NO,Primary key
target_entity_041,name,VARCHAR(255),NO,Display name
target_entity_041,external_id,VARCHAR(100),YES,External system id
target_entity_041,status,VARCHAR(20),NO,Entity status
target_entity_041,amount_cents,BIGINT,YES,Amount in cents
target_entity_041,quantity,INTEGER,YES,Quantity
target_entity_041,parent_id,UUID,YES,Parent reference
target_entity_041,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_041,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_041,metadata,JSONB,YES,Additional metadata
target_entity_041,created_at,TIMESTAMPTZ,NO,Audit
target_entity_041,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_042,id,UUID,NO,Primary key
target_entity_042,name,VARCHAR(255),NO,Display name
target_entity_042,external_id,VARCHAR(100),YES,External system id
target_entity_042,status,VARCHAR(20),NO,Entity status
target_entity_042,amount_cents,BIGINT,YES,Amount in cents
target_entity_042,quantity,INTEGER,YES,Quantity
target_entity_042,parent_id,UUID,YES,Parent reference
target_entity_042,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_042,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_042,metadata,JSONB,YES,Additional metadata
target_entity_042,created_at,TIMESTAMPTZ,NO,Audit
target_entity_042,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_043,id,UUID,NO,Primary key
target_entity_043,name,VARCHAR(255),NO,Display name
target_entity_043,external_id,VARCHAR(100),YES,External system id
target_entity_043,status,VARCHAR(20),NO,Entity status
target_entity_043,amount_cents,BIGINT,YES,Amount in cents
target_entity_043,quantity,INTEGER,YES,Quantity
target_entity_043,parent_id,UUID,YES,Parent reference
target_entity_043,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_043,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_043,metadata,JSONB,YES,Additional metadata
target_entity_043,created_at,TIMESTAMPTZ,NO,Audit
target_entity_043,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_044,id,UUID,NO,Primary key
target_entity_044,name,VARCHAR(255),NO,Display name
target_entity_044,external_id,VARCHAR(100),YES,External system id
target_entity_044,status,VARCHAR(20),NO,Entity status
target_entity_044,amount_cents,BIGINT,YES,Amount in cents
target_entity_044,quantity,INTEGER,YES,Quantity
target_entity_044,parent_id,UUID,YES,Parent reference
target_entity_044,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_044,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_044,metadata,JSONB,YES,Additional metadata
target_entity_044,created_at,TIMESTAMPTZ,NO,Audit
target_entity_044,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_045,id,UUID,NO,Primary key
target_entity_045,name,VARCHAR(255),NO,Display name
target_entity_045,external_id,VARCHAR(100),YES,External system id
target_entity_045,status,VARCHAR(20),NO,Entity status
target_entity_045,amount_cents,BIGINT,YES,Amount in cents
target_entity_045,quantity,INTEGER,YES,Quantity
target_entity_045,parent_id,UUID,YES,Parent reference
target_entity_045,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_045,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_045,metadata,JSONB,YES,Additional metadata
target_entity_045,created_at,TIMESTAMPTZ,NO,Audit
target_entity_045,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_046,id,UUID,NO,Primary key
target_entity_046,name,VARCHAR(255),NO,Display name
target_entity_046,external_id,VARCHAR(100),YES,External system id
target_entity_046,status,VARCHAR(20),NO,Entity status
target_entity_046,amount_cents,BIGINT,YES,Amount in cents
target_entity_046,quantity,INTEGER,YES,Quantity
target_entity_046,parent_id,UUID,YES,Parent reference
target_entity_046,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_046,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_046,metadata,JSONB,YES,Additional metadata
target_entity_046,created_at,TIMESTAMPTZ,NO,Audit
target_entity_046,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_047,id,UUID,NO,Primary key
target_entity_047,name,VARCHAR(255),NO,Display name
target_entity_047,external_id,VARCHAR(100),YES,External system id
target_entity_047,status,VARCHAR(20),NO,Entity status
target_entity_047,amount_cents,BIGINT,YES,Amount in cents
target_entity_047,quantity,INTEGER,YES,Quantity
target_entity_047,parent_id,UUID,YES,Parent reference
target_entity_047,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_047,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_047,metadata,JSONB,YES,Additional metadata
target_entity_047,created_at,TIMESTAMPTZ,NO,Audit
target_entity_047,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_048,id,UUID,NO,Primary key
target_entity_048,name,VARCHAR(255),NO,Display name
target_entity_048,external_id,VARCHAR(100),YES,External system id
target_entity_048,status,VARCHAR(20),NO,Entity status
target_entity_048,amount_cents,BIGINT,YES,Amount in cents
target_entity_048,quantity,INTEGER,YES,Quantity
target_entity_048,parent_id,UUID,YES,Parent reference
target_entity_048,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_048,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_048,metadata,JSONB,YES,Additional metadata
target_entity_048,created_at,TIMESTAMPTZ,NO,Audit
target_entity_048,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_049,id,UUID,NO,Primary key
target_entity_049,name,VARCHAR(255),NO,Display name
target_entity_049,external_id,VARCHAR(100),YES,External system id
target_entity_049,status,VARCHAR(20),NO,Entity status
target_entity_049,amount_cents,BIGINT,YES,Amount in cents
target_entity_049,quantity,INTEGER,YES,Quantity
target_entity_049,parent_id,UUID,YES,Parent reference
target_entity_049,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_049,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_049,metadata,JSONB,YES,Additional metadata
target_entity_049,created_at,TIMESTAMPTZ,NO,Audit
target_entity_049,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_050,id,UUID,NO,Primary key
target_entity_050,name,VARCHAR(255),NO,Display name
target_entity_050,external_id,VARCHAR(100),YES,External system id
target_entity_050,status,VARCHAR(20),NO,Entity status
target_entity_050,amount_cents,BIGINT,YES,Amount in cents
target_entity_050,quantity,INTEGER,YES,Quantity
target_entity_050,parent_id,UUID,YES,Parent reference
target_entity_050,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_050,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_050,metadata,JSONB,YES,Additional metadata
target_entity_050,created_at,TIMESTAMPTZ,NO,Audit
target_entity_050,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_051,id,UUID,NO,Primary key
target_entity_051,name,VARCHAR(255),NO,Display name
target_entity_051,external_id,VARCHAR(100),YES,External system id
target_entity_051,status,VARCHAR(20),NO,Entity status
target_entity_051,amount_cents,BIGINT,YES,Amount in cents
target_entity_051,quantity,INTEGER,YES,Quantity
target_entity_051,parent_id,UUID,YES,Parent reference
target_entity_051,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_051,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_051,metadata,JSONB,YES,Additional metadata
target_entity_051,created_at,TIMESTAMPTZ,NO,Audit
target_entity_051,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_052,id,UUID,NO,Primary key
target_entity_052,name,VARCHAR(255),NO,Display name
target_entity_052,external_id,VARCHAR(100),YES,External system id
target_entity_052,status,VARCHAR(20),NO,Entity status
target_entity_052,amount_cents,BIGINT,YES,Amount in cents
target_entity_052,quantity,INTEGER,YES,Quantity
target_entity_052,parent_id,UUID,YES,Parent reference
target_entity_052,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_052,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_052,metadata,JSONB,YES,Additional metadata
target_entity_052,created_at,TIMESTAMPTZ,NO,Audit
target_entity_052,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_053,id,UUID,NO,Primary key
target_entity_053,name,VARCHAR(255),NO,Display name
target_entity_053,external_id,VARCHAR(100),YES,External system id
target_entity_053,status,VARCHAR(20),NO,Entity status
target_entity_053,amount_cents,BIGINT,YES,Amount in cents
target_entity_053,quantity,INTEGER,YES,Quantity
target_entity_053,parent_id,UUID,YES,Parent reference
target_entity_053,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_053,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_053,metadata,JSONB,YES,Additional metadata
target_entity_053,created_at,TIMESTAMPTZ,NO,Audit
target_entity_053,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_054,id,UUID,NO,Primary key
target_entity_054,name,VARCHAR(255),NO,Display name
target_entity_054,external_id,VARCHAR(100),YES,External system id
target_entity_054,status,VARCHAR(20),NO,Entity status
target_entity_054,amount_cents,BIGINT,YES,Amount in cents
target_entity_054,quantity,INTEGER,YES,Quantity
target_entity_054,parent_id,UUID,YES,Parent reference
target_entity_054,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_054,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_054,metadata,JSONB,YES,Additional metadata
target_entity_054,created_at,TIMESTAMPTZ,NO,Audit
target_entity_054,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_055,id,UUID,NO,Primary key
target_entity_055,name,VARCHAR(255),NO,Display name
target_entity_055,external_id,VARCHAR(100),YES,External system id
target_entity_055,status,VARCHAR(20),NO,Entity status
target_entity_055,amount_cents,BIGINT,YES,Amount in cents
target_entity_055,quantity,INTEGER,YES,Quantity
target_entity_055,parent_id,UUID,YES,Parent reference
target_entity_055,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_055,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_055,metadata,JSONB,YES,Additional metadata
target_entity_055,created_at,TIMESTAMPTZ,NO,Audit
target_entity_055,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_056,id,UUID,NO,Primary key
target_entity_056,name,VARCHAR(255),NO,Display name
target_entity_056,external_id,VARCHAR(100),YES,External system id
target_entity_056,status,VARCHAR(20),NO,Entity status
target_entity_056,amount_cents,BIGINT,YES,Amount in cents
target_entity_056,quantity,INTEGER,YES,Quantity
target_entity_056,parent_id,UUID,YES,Parent reference
target_entity_056,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_056,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_056,metadata,JSONB,YES,Additional metadata
target_entity_056,created_at,TIMESTAMPTZ,NO,Audit
target_entity_056,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_057,id,UUID,NO,Primary key
target_entity_057,name,VARCHAR(255),NO,Display name
target_entity_057,external_id,VARCHAR(100),YES,External system id
target_entity_057,status,VARCHAR(20),NO,Entity status
target_entity_057,amount_cents,BIGINT,YES,Amount in cents
target_entity_057,quantity,INTEGER,YES,Quantity
target_entity_057,parent_id,UUID,YES,Parent reference
target_entity_057,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_057,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_057,metadata,JSONB,YES,Additional metadata
target_entity_057,created_at,TIMESTAMPTZ,NO,Audit
target_entity_057,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_058,id,UUID,NO,Primary key
target_entity_058,name,VARCHAR(255),NO,Display name
target_entity_058,external_id,VARCHAR(100),YES,External system id
target_entity_058,status,VARCHAR(20),NO,Entity status
target_entity_058,amount_cents,BIGINT,YES,Amount in cents
target_entity_058,quantity,INTEGER,YES,Quantity
target_entity_058,parent_id,UUID,YES,Parent reference
target_entity_058,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_058,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_058,metadata,JSONB,YES,Additional metadata
target_entity_058,created_at,TIMESTAMPTZ,NO,Audit
target_entity_058,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_059,id,UUID,NO,Primary key
target_entity_059,name,VARCHAR(255),NO,Display name
target_entity_059,external_id,VARCHAR(100),YES,External system id
target_entity_059,status,VARCHAR(20),NO,Entity status
target_entity_059,amount_cents,BIGINT,YES,Amount in cents
target_entity_059,quantity,INTEGER,YES,Quantity
target_entity_059,parent_id,UUID,YES,Parent reference
target_entity_059,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_059,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_059,metadata,JSONB,YES,Additional metadata
target_entity_059,created_at,TIMESTAMPTZ,NO,Audit
target_entity_059,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_060,id,UUID,NO,Primary key
target_entity_060,name,VARCHAR(255),NO,Display name
target_entity_060,external_id,VARCHAR(100),YES,External system id
target_entity_060,status,VARCHAR(20),NO,Entity status
target_entity_060,amount_cents,BIGINT,YES,Amount in cents
target_entity_060,quantity,INTEGER,YES,Quantity
target_entity_060,parent_id,UUID,YES,Parent reference
target_entity_060,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_060,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_060,metadata,JSONB,YES,Additional metadata
target_entity_060,created_at,TIMESTAMPTZ,NO,Audit
target_entity_060,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_061,id,UUID,NO,Primary key
target_entity_061,name,VARCHAR(255),NO,Display name
target_entity_061,external_id,VARCHAR(100),YES,External system id
target_entity_061,status,VARCHAR(20),NO,Entity status
target_entity_061,amount_cents,BIGINT,YES,Amount in cents
target_entity_061,quantity,INTEGER,YES,Quantity
target_entity_061,parent_id,UUID,YES,Parent reference
target_entity_061,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_061,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_061,metadata,JSONB,YES,Additional metadata
target_entity_061,created_at,TIMESTAMPTZ,NO,Audit
target_entity_061,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_062,id,UUID,NO,Primary key
target_entity_062,name,VARCHAR(255),NO,Display name
target_entity_062,external_id,VARCHAR(100),YES,External system id
target_entity_062,status,VARCHAR(20),NO,Entity status
target_entity_062,amount_cents,BIGINT,YES,Amount in cents
target_entity_062,quantity,INTEGER,YES,Quantity
target_entity_062,parent_id,UUID,YES,Parent reference
target_entity_062,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_062,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_062,metadata,JSONB,YES,Additional metadata
target_entity_062,created_at,TIMESTAMPTZ,NO,Audit
target_entity_062,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_063,id,UUID,NO,Primary key
target_entity_063,name,VARCHAR(255),NO,Display name
target_entity_063,external_id,VARCHAR(100),YES,External system id
target_entity_063,status,VARCHAR(20),NO,Entity status
target_entity_063,amount_cents,BIGINT,YES,Amount in cents
target_entity_063,quantity,INTEGER,YES,Quantity
target_entity_063,parent_id,UUID,YES,Parent reference
target_entity_063,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_063,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_063,metadata,JSONB,YES,Additional metadata
target_entity_063,created_at,TIMESTAMPTZ,NO,Audit
target_entity_063,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_064,id,UUID,NO,Primary key
target_entity_064,name,VARCHAR(255),NO,Display name
target_entity_064,external_id,VARCHAR(100),YES,External system id
target_entity_064,status,VARCHAR(20),NO,Entity status
target_entity_064,amount_cents,BIGINT,YES,Amount in cents
target_entity_064,quantity,INTEGER,YES,Quantity
target_entity_064,parent_id,UUID,YES,Parent reference
target_entity_064,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_064,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_064,metadata,JSONB,YES,Additional metadata
target_entity_064,created_at,TIMESTAMPTZ,NO,Audit
target_entity_064,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_065,id,UUID,NO,Primary key
target_entity_065,name,VARCHAR(255),NO,Display name
target_entity_065,external_id,VARCHAR(100),YES,External system id
target_entity_065,status,VARCHAR(20),NO,Entity status
target_entity_065,amount_cents,BIGINT,YES,Amount in cents
target_entity_065,quantity,INTEGER,YES,Quantity
target_entity_065,parent_id,UUID,YES,Parent reference
target_entity_065,started_at,TIMESTAMPTZ,YES,Start timestamp
target_entity_065,ended_at,TIMESTAMPTZ,YES,End timestamp
target_entity_065,metadata,JSONB,YES,Additional metadata
target_entity_065,created_at,TIMESTAMPTZ,NO,Audit
target_entity_065,updated_at,TIMESTAMPTZ,YES,Audit
target_entity_066,id,UUID,NO,Primary key
